1.10499 1.00303 +- 2.76874e-06 0.00254852 +- 1.32158e-06 1.00558 +- 3.75256e-06 1.00558 +- 3.75256e-06 0.000849508 +- 4.40526e-07 1.00558 +- 4.91683e-06 1.00558 +- 4.91683e-06 -nan +- -nan
1.10622 1.0033 +- 3.09586e-06 0.00275812 +- 1.41093e-06 1.00606 +- 4.15313e-06 1.00606 +- 4.15313e-06 0.000919375 +- 4.70308e-07 1.00606 +- 5.37775e-06 1.00606 +- 5.37775e-06 -nan +- -nan
1.10746 1.00362 +- 3.08394e-06 0.00299248 +- 1.52303e-06 1.00661 +- 4.22437e-06 1.00661 +- 4.22437e-06 0.000997494 +- 5.07678e-07 1.00661 +- 5.5688e-06 1.00661 +- 5.5688e-06 -nan +- -nan
1.10869 1.00396 +- 3.65858e-06 0.00325501 +- 1.85542e-06 1.00721 +- 5.16443e-06 1.00721 +- 5.16443e-06 0.001085 +- 6.18473e-07 1.00721 +- 6.71961e-06 1.00721 +- 6.71961e-06 -nan +- -nan
1.10992 1.00437 +- 4.20242e-06 0.00355839 +- 2.14708e-06 1.00793 +- 5.9152e-06 1.00793 +- 5.9152e-06 0.00118613 +- 7.15693e-07 1.00792 +- 7.37195e-06 1.00792 +- 7.37195e-06 -nan +- -nan
1.11116 1.00484 +- 5.12922e-06 0.00390254 +- 2.51914e-06 1.00874 +- 7.19101e-06 1.00874 +- 7.19101e-06 0.00130085 +- 8.39712e-07 1.00875 +- 9.1192e-06 1.00875 +- 9.1192e-06 -nan +- -nan
1.11239 1.00538 +- 5.20685e-06 0.00429999 +- 2.51667e-06 1.00968 +- 7.05692e-06 1.00968 +- 7.05692e-06 0.00143333 +- 8.38889e-07 1.00969 +- 9.00872e-06 1.00969 +- 9.00872e-06 -nan +- -nan
1.11362 1.00601 +- 6.06536e-06 0.0047526 +- 3.11949e-06 1.01076 +- 8.51288e-06 1.01076 +- 8.51288e-06 0.0015842 +- 1.03983e-06 1.01075 +- 1.07813e-05 1.01075 +- 1.07813e-05 -nan +- -nan
1.11486 1.00676 +- 7.2555e-06 0.00528549 +- 3.3538e-06 1.01204 +- 1.00088e-05 1.01204 +- 1.00088e-05 0.00176183 +- 1.11793e-06 1.01205 +- 1.2305e-05 1.01205 +- 1.2305e-05 -nan +- -nan
1.11609 1.00763 +- 8.17857e-06 0.00590156 +- 4.00121e-06 1.01353 +- 1.1545e-05 1.01353 +- 1.1545e-05 0.00196719 +- 1.33374e-06 1.01354 +- 1.4267e-05 1.01354 +- 1.4267e-05 -nan +- -nan
1.11732 1.00869 +- 1.00107e-05 0.00662995 +- 4.91524e-06 1.01532 +- 1.40075e-05 1.01532 +- 1.40075e-05 0.00220998 +- 1.63841e-06 1.01532 +- 1.78751e-05 1.01532 +- 1.78751e-05 -nan +- -nan
1.11856 1.00994 +- 1.11912e-05 0.00748499 +- 5.36914e-06 1.01743 +- 1.5447e-05 1.01743 +- 1.5447e-05 0.002495 +- 1.78971e-06 1.01743 +- 1.91455e-05 1.01743 +- 1.91455e-05 -nan +- -nan
1.11979 1.0115 +- 1.37565e-05 0.00851983 +- 6.5808e-06 1.02002 +- 1.92509e-05 1.02002 +- 1.92509e-05 0.00283994 +- 2.1936e-06 1.02002 +- 2.40267e-05 1.02002 +- 2.40267e-05 -nan +- -nan
1.12102 1.01334 +- 1.63522e-05 0.00974648 +- 7.68649e-06 1.02309 +- 2.26597e-05 1.02309 +- 2.26597e-05 0.00324883 +- 2.56216e-06 1.02309 +- 2.80801e-05 1.02309 +- 2.80801e-05 -nan +- -nan
1.12226 1.01565 +- 1.74664e-05 0.0112079 +- 8.15623e-06 1.02685 +- 2.4142e-05 1.02685 +- 2.4142e-05 0.00373597 +- 2.71874e-06 1.02684 +- 2.89409e-05 1.02684 +- 2.89409e-05 -nan +- -nan
1.12349 1.01851 +- 2.15713e-05 0.0129968 +- 1.02516e-05 1.03151 +- 3.00238e-05 1.03151 +- 3.00238e-05 0.00433227 +- 3.4172e-06 1.03152 +- 3.64135e-05 1.03152 +- 3.64135e-05 -nan +- -nan
1.12472 1.02204 +- 2.58095e-05 0.0151754 +- 1.18741e-05 1.03721 +- 3.53576e-05 1.03721 +- 3.53576e-05 0.00505845 +- 3.95802e-06 1.03722 +- 4.25518e-05 1.03722 +- 4.25518e-05 -nan +- -nan
1.12596 1.0264 +- 3.31693e-05 0.0177968 +- 1.55488e-05 1.0442 +- 4.63461e-05 1.0442 +- 4.63461e-05 0.00593228 +- 5.18295e-06 1.04419 +- 5.45006e-05 1.04419 +- 5.45006e-05 -nan +- -nan
1.12719 1.03186 +- 3.61773e-05 0.021081 +- 1.58823e-05 1.05294 +- 4.89763e-05 1.05294 +- 4.89763e-05 0.00702701 +- 5.29408e-06 1.05293 +- 5.76586e-05 1.05293 +- 5.76586e-05 -nan +- -nan
1.12843 1.03874 +- 4.64284e-05 0.0251168 +- 2.08917e-05 1.06386 +- 6.36512e-05 1.06386 +- 6.36512e-05 0.00837227 +- 6.96389e-06 1.06386 +- 7.28999e-05 1.06386 +- 7.28999e-05 -nan +- -nan
1.12966 1.04715 +- 5.39833e-05 0.0300829 +- 2.36573e-05 1.07724 +- 7.30227e-05 1.07724 +- 7.30227e-05 0.0100276 +- 7.88576e-06 1.07725 +- 8.55575e-05 1.07725 +- 8.55575e-05 -nan +- -nan
1.13089 1.0575 +- 6.32426e-05 0.0362024 +- 2.96409e-05 1.0937 +- 8.75409e-05 1.0937 +- 8.75409e-05 0.0120675 +- 9.8803e-06 1.09371 +- 0.000102804 1.09371 +- 0.000102804 -nan +- -nan
1.13213 1.07001 +- 7.06839e-05 0.0438309 +- 3.62662e-05 1.11384 +- 0.000100673 1.11384 +- 0.000100673 0.0146103 +- 1.20887e-05 1.11382 +- 0.000116888 1.11382 +- 0.000116888 -nan +- -nan
1.13336 1.08508 +- 8.00164e-05 0.0532556 +- 4.18905e-05 1.13833 +- 0.000115266 1.13833 +- 0.000115266 0.0177519 +- 1.39635e-05 1.1383 +- 0.000131894 1.1383 +- 0.000131894 -nan +- -nan
1.13459 1.10309 +- 9.38212e-05 0.0649637 +- 5.49416e-05 1.16805 +- 0.000139265 1.16805 +- 0.000139265 0.0216546 +- 1.83139e-05 1.16804 +- 0.000155847 1.16804 +- 0.000155847 -nan +- -nan
1.13583 1.12357 +- 0.00011148 0.0794418 +- 6.50549e-05 1.20301 +- 0.000165183 1.20301 +- 0.000165183 0.0264806 +- 2.1685e-05 1.20307 +- 0.000189853 1.20307 +- 0.000189853 -nan +- -nan
1.13706 1.14666 +- 0.000128718 0.0971802 +- 8.48957e-05 1.24384 +- 0.000198091 1.24384 +- 0.000198091 0.0323934 +- 2.82986e-05 1.2438 +- 0.000227579 1.2438 +- 0.000227579 -nan +- -nan
1.13829 1.17263 +- 0.000124523 0.118927 +- 9.54119e-05 1.29156 +- 0.000194918 1.29156 +- 0.000194918 0.0396425 +- 3.1804e-05 1.29153 +- 0.000228111 1.29153 +- 0.000228111 -nan +- -nan
1.13953 1.20015 +- 0.000142924 0.14565 +- 0.000127111 1.3458 +- 0.000237094 1.3458 +- 0.000237094 0.0485499 +- 4.23703e-05 1.34583 +- 0.000269853 1.34583 +- 0.000269853 -nan +- -nan
1.14076 1.228 +- 0.000152122 0.177602 +- 0.000149317 1.40561 +- 0.000260298 1.40561 +- 0.000260298 0.0592005 +- 4.97722e-05 1.40571 +- 0.000301193 1.40571 +- 0.000301193 -nan +- -nan
1.14199 1.25593 +- 0.000166483 0.21546 +- 0.000172736 1.47139 +- 0.000281514 1.47139 +- 0.000281514 0.07182 +- 5.75788e-05 1.47141 +- 0.000327981 1.47141 +- 0.000327981 -nan +- -nan
