1.13114 1.00656 +- 7.54828e-06 0.00472255 +- 3.30058e-06 1.01128 +- 1.01452e-05 1.01128 +- 1.01452e-05 0.00157418 +- 1.10019e-06 1.01128 +- 1.23159e-05 1.01128 +- 1.23159e-05 -nan +- -nan
1.13129 1.00712 +- 7.87824e-06 0.00509355 +- 3.6362e-06 1.01221 +- 1.05636e-05 1.01221 +- 1.05636e-05 0.00169785 +- 1.21207e-06 1.01222 +- 1.28757e-05 1.01222 +- 1.28757e-05 -nan +- -nan
1.13143 1.00772 +- 8.7736e-06 0.00549814 +- 4.21023e-06 1.01322 +- 1.21905e-05 1.01322 +- 1.21905e-05 0.00183271 +- 1.40341e-06 1.01322 +- 1.48599e-05 1.01322 +- 1.48599e-05 -nan +- -nan
1.13158 1.0084 +- 1.02655e-05 0.0059555 +- 4.33637e-06 1.01435 +- 1.38e-05 1.01435 +- 1.38e-05 0.00198517 +- 1.44546e-06 1.01435 +- 1.63208e-05 1.01435 +- 1.63208e-05 -nan +- -nan
1.13172 1.00918 +- 1.02596e-05 0.00646944 +- 4.90439e-06 1.01565 +- 1.41552e-05 1.01565 +- 1.41552e-05 0.00215648 +- 1.6348e-06 1.01565 +- 1.68143e-05 1.01565 +- 1.68143e-05 -nan +- -nan
1.13186 1.01006 +- 1.18573e-05 0.00704489 +- 5.37071e-06 1.01711 +- 1.6225e-05 1.01711 +- 1.6225e-05 0.0023483 +- 1.79024e-06 1.01711 +- 1.96448e-05 1.01711 +- 1.96448e-05 -nan +- -nan
1.13201 1.01104 +- 1.32622e-05 0.00768356 +- 5.87067e-06 1.01873 +- 1.78155e-05 1.01873 +- 1.78155e-05 0.00256119 +- 1.95689e-06 1.01873 +- 2.16957e-05 1.01873 +- 2.16957e-05 -nan +- -nan
1.13215 1.01219 +- 1.5666e-05 0.00841679 +- 7.12245e-06 1.0206 +- 2.16763e-05 1.0206 +- 2.16763e-05 0.0028056 +- 2.37415e-06 1.02059 +- 2.60461e-05 1.02059 +- 2.60461e-05 -nan +- -nan
1.13229 1.01355 +- 1.67118e-05 0.0092724 +- 7.51748e-06 1.02282 +- 2.29891e-05 1.02282 +- 2.29891e-05 0.0030908 +- 2.50583e-06 1.02283 +- 2.73496e-05 1.02283 +- 2.73496e-05 -nan +- -nan
1.13244 1.01504 +- 1.91169e-05 0.0101824 +- 8.11206e-06 1.02523 +- 2.56516e-05 1.02523 +- 2.56516e-05 0.00339414 +- 2.70402e-06 1.02521 +- 3.07475e-05 1.02521 +- 3.07475e-05 -nan +- -nan
1.13258 1.01682 +- 2.20488e-05 0.011292 +- 1.00638e-05 1.02811 +- 3.05848e-05 1.02811 +- 3.05848e-05 0.00376399 +- 3.35461e-06 1.02811 +- 3.59319e-05 1.02811 +- 3.59319e-05 -nan +- -nan
1.13272 1.01882 +- 2.5027e-05 0.0125226 +- 1.0653e-05 1.03134 +- 3.3675e-05 1.03134 +- 3.3675e-05 0.00417419 +- 3.551e-06 1.03134 +- 3.93739e-05 1.03134 +- 3.93739e-05 -nan +- -nan
