1.12898 1.0056 +- 5.37942e-06 0.0041014 +- 2.97172e-06 1.0097 +- 7.74797e-06 1.0097 +- 7.74797e-06 0.00136713 +- 9.90574e-07 1.00969 +- 9.46419e-06 1.00969 +- 9.46419e-06 -nan +- -nan
1.12922 1.00608 +- 6.47719e-06 0.00442956 +- 3.22213e-06 1.0105 +- 8.97806e-06 1.0105 +- 8.97806e-06 0.00147652 +- 1.07404e-06 1.01051 +- 1.13189e-05 1.01051 +- 1.13189e-05 -nan +- -nan
1.12945 1.00662 +- 7.11814e-06 0.00479099 +- 3.34011e-06 1.01141 +- 9.67166e-06 1.01141 +- 9.67166e-06 0.001597 +- 1.11337e-06 1.01141 +- 1.20205e-05 1.01141 +- 1.20205e-05 -nan +- -nan
1.12968 1.0072 +- 7.48427e-06 0.00519367 +- 3.39421e-06 1.0124 +- 1.00512e-05 1.0124 +- 1.00512e-05 0.00173122 +- 1.1314e-06 1.0124 +- 1.27002e-05 1.0124 +- 1.27002e-05 -nan +- -nan
1.12992 1.00788 +- 8.59621e-06 0.00565429 +- 3.99422e-06 1.01354 +- 1.18203e-05 1.01354 +- 1.18203e-05 0.00188476 +- 1.33141e-06 1.01354 +- 1.4461e-05 1.01354 +- 1.4461e-05 -nan +- -nan
1.13015 1.00864 +- 1.01683e-05 0.00616025 +- 4.65837e-06 1.0148 +- 1.40647e-05 1.0148 +- 1.40647e-05 0.00205342 +- 1.55279e-06 1.01481 +- 1.73021e-05 1.01481 +- 1.73021e-05 -nan +- -nan
1.13039 1.00955 +- 1.10255e-05 0.0067594 +- 5.61011e-06 1.01631 +- 1.54734e-05 1.01631 +- 1.54734e-05 0.00225313 +- 1.87004e-06 1.01631 +- 1.93603e-05 1.01631 +- 1.93603e-05 -nan +- -nan
1.13062 1.01054 +- 1.26447e-05 0.00741962 +- 5.56343e-06 1.01796 +- 1.71674e-05 1.01796 +- 1.71674e-05 0.00247321 +- 1.85448e-06 1.01796 +- 2.08709e-05 1.01796 +- 2.08709e-05 -nan +- -nan
1.13085 1.01172 +- 1.3881e-05 0.00817794 +- 6.67078e-06 1.0199 +- 1.93493e-05 1.0199 +- 1.93493e-05 0.00272598 +- 2.22359e-06 1.0199 +- 2.3689e-05 1.0199 +- 2.3689e-05 -nan +- -nan
1.13109 1.01307 +- 1.50654e-05 0.00902588 +- 7.14027e-06 1.02209 +- 2.08755e-05 1.02209 +- 2.08755e-05 0.00300863 +- 2.38009e-06 1.02208 +- 2.51272e-05 1.02208 +- 2.51272e-05 -nan +- -nan
1.13132 1.01471 +- 1.9048e-05 0.0100524 +- 8.38023e-06 1.02476 +- 2.58249e-05 1.02476 +- 2.58249e-05 0.0033508 +- 2.79341e-06 1.02477 +- 3.16595e-05 1.02477 +- 3.16595e-05 -nan +- -nan
1.13155 1.01659 +- 2.17328e-05 0.0112055 +- 9.50207e-06 1.02779 +- 2.93922e-05 1.02779 +- 2.93922e-05 0.00373517 +- 3.16736e-06 1.0278 +- 3.44446e-05 1.0278 +- 3.44446e-05 -nan +- -nan
1.13179 1.01879 +- 2.29139e-05 0.0125446 +- 1.07715e-05 1.03133 +- 3.19239e-05 1.03133 +- 3.19239e-05 0.00418152 +- 3.59049e-06 1.03133 +- 3.85239e-05 1.03133 +- 3.85239e-05 -nan +- -nan
1.13202 1.02136 +- 2.48055e-05 0.0140879 +- 1.15804e-05 1.03544 +- 3.42638e-05 1.03544 +- 3.42638e-05 0.00469595 +- 3.86012e-06 1.03546 +- 4.15577e-05 1.03546 +- 4.15577e-05 -nan +- -nan
