1.06658 1.00199 +- 1.5057e-06 0.00200309 +- 8.72487e-07 1.004 +- 2.14579e-06 1.004 +- 2.14579e-06 0.000667695 +- 2.90829e-07 1.004 +- 2.91893e-06 1.004 +- 2.91893e-06 -nan +- -nan
1.06941 1.00219 +- 1.75971e-06 0.00216982 +- 9.93502e-07 1.00435 +- 2.53203e-06 1.00435 +- 2.53203e-06 0.000723272 +- 3.31167e-07 1.00435 +- 3.44019e-06 1.00435 +- 3.44019e-06 -nan +- -nan
1.07225 1.00241 +- 1.8863e-06 0.00236216 +- 1.03038e-06 1.00478 +- 2.65718e-06 1.00478 +- 2.65718e-06 0.000787388 +- 3.4346e-07 1.00478 +- 3.52748e-06 1.00478 +- 3.52748e-06 -nan +- -nan
1.07508 1.00267 +- 2.4853e-06 0.0025754 +- 1.29514e-06 1.00524 +- 3.48868e-06 1.00524 +- 3.48868e-06 0.000858467 +- 4.31715e-07 1.00524 +- 4.478e-06 1.00524 +- 4.478e-06 -nan +- -nan
1.07792 1.00296 +- 2.43932e-06 0.00282086 +- 1.30185e-06 1.00578 +- 3.42528e-06 1.00578 +- 3.42528e-06 0.000940287 +- 4.33951e-07 1.00577 +- 4.66893e-06 1.00577 +- 4.66893e-06 -nan +- -nan
1.08075 1.00331 +- 3.03189e-06 0.00310634 +- 1.65297e-06 1.00641 +- 4.32434e-06 1.00641 +- 4.32434e-06 0.00103545 +- 5.50991e-07 1.00641 +- 5.90121e-06 1.00641 +- 5.90121e-06 -nan +- -nan
1.08358 1.0037 +- 3.62833e-06 0.00343007 +- 1.90828e-06 1.00713 +- 5.14847e-06 1.00713 +- 5.14847e-06 0.00114336 +- 6.36094e-07 1.00713 +- 6.84987e-06 1.00713 +- 6.84987e-06 -nan +- -nan
1.08642 1.00417 +- 3.75045e-06 0.00380387 +- 1.92577e-06 1.00797 +- 5.22828e-06 1.00797 +- 5.22828e-06 0.00126796 +- 6.41924e-07 1.00797 +- 6.94123e-06 1.00797 +- 6.94123e-06 -nan +- -nan
1.08925 1.00473 +- 4.67781e-06 0.00424236 +- 2.51031e-06 1.00897 +- 6.78771e-06 1.00897 +- 6.78771e-06 0.00141412 +- 8.3677e-07 1.00897 +- 8.75794e-06 1.00897 +- 8.75794e-06 -nan +- -nan
1.09209 1.00539 +- 5.5346e-06 0.00475956 +- 2.75409e-06 1.01015 +- 7.78468e-06 1.01015 +- 7.78468e-06 0.00158652 +- 9.18028e-07 1.01015 +- 1.02212e-05 1.01015 +- 1.02212e-05 -nan +- -nan
1.09492 1.00619 +- 6.37888e-06 0.00536595 +- 3.64161e-06 1.01156 +- 9.51846e-06 1.01156 +- 9.51846e-06 0.00178865 +- 1.21387e-06 1.01155 +- 1.24984e-05 1.01155 +- 1.24984e-05 -nan +- -nan
