1.13173 1.00697 +- 7.53854e-06 0.00498251 +- 3.53425e-06 1.01196 +- 1.01256e-05 1.01196 +- 1.01256e-05 0.00166084 +- 1.17808e-06 1.01196 +- 1.23479e-05 1.01196 +- 1.23479e-05 -nan +- -nan
1.13185 1.00754 +- 8.86123e-06 0.00536587 +- 3.90261e-06 1.01291 +- 1.18737e-05 1.01291 +- 1.18737e-05 0.00178862 +- 1.30087e-06 1.01291 +- 1.45689e-05 1.01291 +- 1.45689e-05 -nan +- -nan
1.13197 1.00818 +- 9.64235e-06 0.00579035 +- 4.39458e-06 1.01397 +- 1.32049e-05 1.01397 +- 1.32049e-05 0.00193012 +- 1.46486e-06 1.01396 +- 1.60574e-05 1.01396 +- 1.60574e-05 -nan +- -nan
1.13209 1.0089 +- 1.02662e-05 0.00627243 +- 4.92286e-06 1.01518 +- 1.43358e-05 1.01518 +- 1.43358e-05 0.00209081 +- 1.64095e-06 1.01518 +- 1.73252e-05 1.01518 +- 1.73252e-05 -nan +- -nan
1.1322 1.00971 +- 1.16582e-05 0.00680488 +- 5.4355e-06 1.01651 +- 1.60542e-05 1.01651 +- 1.60542e-05 0.00226829 +- 1.81183e-06 1.01651 +- 1.91253e-05 1.01651 +- 1.91253e-05 -nan +- -nan
1.13232 1.01064 +- 1.38597e-05 0.00740651 +- 5.99984e-06 1.01805 +- 1.88359e-05 1.01805 +- 1.88359e-05 0.00246884 +- 1.99995e-06 1.01804 +- 2.27814e-05 1.01804 +- 2.27814e-05 -nan +- -nan
1.13244 1.01165 +- 1.32531e-05 0.00806452 +- 5.88367e-06 1.01972 +- 1.77031e-05 1.01972 +- 1.77031e-05 0.00268817 +- 1.96122e-06 1.01972 +- 2.15426e-05 1.01972 +- 2.15426e-05 -nan +- -nan
1.13256 1.01286 +- 1.59687e-05 0.00883634 +- 7.53431e-06 1.02169 +- 2.21501e-05 1.02169 +- 2.21501e-05 0.00294545 +- 2.51144e-06 1.02169 +- 2.65527e-05 1.02169 +- 2.65527e-05 -nan +- -nan
1.13268 1.01426 +- 1.88976e-05 0.00970312 +- 8.18619e-06 1.02397 +- 2.57898e-05 1.02397 +- 2.57898e-05 0.00323437 +- 2.72873e-06 1.02397 +- 3.08343e-05 1.02397 +- 3.08343e-05 -nan +- -nan
1.1328 1.01583 +- 2.15763e-05 0.0106605 +- 9.60592e-06 1.02649 +- 2.93134e-05 1.02649 +- 2.93134e-05 0.00355352 +- 3.20197e-06 1.02648 +- 3.44146e-05 1.02648 +- 3.44146e-05 -nan +- -nan
