0.90891 1.00644 +- 2.19194e-05 0.00157868 +- 2.53785e-06 2.34993 +- 5.29623e-05 1.00802 +- 2.37742e-05 0.000526227 +- 8.4595e-07 2.35011 +- 0.000302681 1.00801 +- 2.40721e-05 0.000526395 +- 8.9028e-07
0.908966 1.00693 +- 2.40013e-05 0.0016699 +- 2.8049e-06 2.35116 +- 5.7929e-05 1.0086 +- 2.5973e-05 0.000556634 +- 9.34967e-07 2.35127 +- 0.000318061 1.0086 +- 2.63209e-05 0.000556643 +- 9.7023e-07
0.909021 1.00731 +- 2.63279e-05 0.00175887 +- 3.15263e-06 2.35215 +- 6.37066e-05 1.00907 +- 2.86503e-05 0.00058629 +- 1.05088e-06 2.35219 +- 0.000324994 1.00907 +- 2.9251e-05 0.000586077 +- 1.08081e-06
0.909076 1.00779 +- 3.04035e-05 0.00185657 +- 3.40047e-06 2.35336 +- 7.34887e-05 1.00964 +- 3.29946e-05 0.000618857 +- 1.13349e-06 2.35364 +- 0.00031158 1.00964 +- 3.35905e-05 0.000618782 +- 1.16439e-06
0.909132 1.00841 +- 3.38546e-05 0.00197518 +- 3.94851e-06 2.35492 +- 8.20704e-05 1.01038 +- 3.69783e-05 0.000658394 +- 1.31617e-06 2.35484 +- 0.000306542 1.01038 +- 3.74878e-05 0.000658435 +- 1.39294e-06
0.909187 1.00899 +- 3.58719e-05 0.00209535 +- 4.17727e-06 2.35641 +- 8.68604e-05 1.01109 +- 3.90858e-05 0.000698449 +- 1.39242e-06 2.35691 +- 0.000349085 1.01109 +- 3.97119e-05 0.000698152 +- 1.42751e-06
0.909243 1.00974 +- 4.2841e-05 0.00224025 +- 4.52003e-06 2.3583 +- 0.00010345 1.01198 +- 4.63795e-05 0.00074675 +- 1.50668e-06 2.35829 +- 0.000310756 1.01198 +- 4.69685e-05 0.000746478 +- 1.55552e-06
0.909298 1.01054 +- 4.73123e-05 0.00239299 +- 5.0628e-06 2.36032 +- 0.000114322 1.01293 +- 5.12961e-05 0.000797663 +- 1.6876e-06 2.36013 +- 0.000353826 1.01294 +- 5.19015e-05 0.000797463 +- 1.75303e-06
0.909353 1.01141 +- 5.40268e-05 0.00256411 +- 6.16583e-06 2.36251 +- 0.000130911 1.01397 +- 5.89459e-05 0.000854704 +- 2.05528e-06 2.36228 +- 0.000346434 1.01397 +- 5.97312e-05 0.000854419 +- 2.05381e-06
0.909409 1.01255 +- 6.42395e-05 0.00276844 +- 6.73073e-06 2.36537 +- 0.000155116 1.01531 +- 6.95369e-05 0.000922814 +- 2.24358e-06 2.36483 +- 0.000333272 1.01531 +- 7.00651e-05 0.000922682 +- 2.28166e-06
0.909464 1.0138 +- 6.97689e-05 0.00300058 +- 7.60556e-06 2.36854 +- 0.000168752 1.0168 +- 7.58115e-05 0.00100019 +- 2.53519e-06 2.36799 +- 0.000361665 1.0168 +- 7.63331e-05 0.00100072 +- 2.60458e-06
0.909519 1.01533 +- 8.41297e-05 0.00327035 +- 9.15746e-06 2.37238 +- 0.000203609 1.0186 +- 9.15315e-05 0.00109012 +- 3.05249e-06 2.37274 +- 0.000360691 1.0186 +- 9.23401e-05 0.00108965 +- 3.1743e-06
0.909575 1.01715 +- 9.79999e-05 0.0035756 +- 9.49277e-06 2.37691 +- 0.000236285 1.02072 +- 0.000105706 0.00119187 +- 3.16426e-06 2.37676 +- 0.000400357 1.02073 +- 0.000106685 0.00119132 +- 3.20661e-06
0.90963 1.01941 +- 0.000122716 0.0039348 +- 1.15294e-05 2.38255 +- 0.000295639 1.02334 +- 0.000132118 0.0013116 +- 3.84315e-06 2.38224 +- 0.000420316 1.02333 +- 0.000132679 0.00131109 +- 3.99124e-06
0.909686 1.02174 +- 0.000153421 0.00434346 +- 1.34616e-05 2.3884 +- 0.000368911 1.02608 +- 0.000164456 0.00144782 +- 4.48721e-06 2.38888 +- 0.000500676 1.02609 +- 0.00016555 0.00144808 +- 4.51954e-06
0.909741 1.02526 +- 0.000180246 0.0048635 +- 1.74027e-05 2.39713 +- 0.000435152 1.03012 +- 0.000194956 0.00162117 +- 5.80091e-06 2.39699 +- 0.000570912 1.03013 +- 0.000196267 0.00162122 +- 5.86109e-06
0.909796 1.02964 +- 0.000233983 0.00549934 +- 2.1694e-05 2.40799 +- 0.000564245 1.03514 +- 0.000252422 0.00183311 +- 7.23132e-06 2.408 +- 0.000639102 1.03514 +- 0.000253479 0.00183342 +- 7.3673e-06
0.909852 1.03476 +- 0.000262017 0.0062076 +- 2.36231e-05 2.42065 +- 0.000630631 1.04097 +- 0.000281465 0.0020692 +- 7.87437e-06 2.42086 +- 0.000696108 1.04097 +- 0.000282893 0.00206993 +- 8.07157e-06
0.909907 1.04251 +- 0.000358763 0.00719605 +- 3.06634e-05 2.43973 +- 0.000863236 1.04971 +- 0.000385077 0.00239868 +- 1.02211e-05 2.4398 +- 0.000903848 1.04971 +- 0.000387493 0.00239887 +- 1.02943e-05
0.909962 1.05103 +- 0.000470306 0.00831404 +- 3.86731e-05 2.46071 +- 0.00113074 1.05934 +- 0.000503885 0.00277135 +- 1.2891e-05 2.46082 +- 0.00120698 1.05934 +- 0.000504808 0.00276972 +- 1.30833e-05
0.910018 1.06354 +- 0.000561638 0.00985569 +- 4.78411e-05 2.49145 +- 0.00135026 1.07339 +- 0.000601742 0.00328523 +- 1.5947e-05 2.49087 +- 0.00137303 1.07341 +- 0.000602958 0.00328682 +- 1.60521e-05
0.910073 1.08115 +- 0.000703794 0.0117389 +- 5.87945e-05 2.53442 +- 0.00169249 1.09289 +- 0.000754446 0.00391298 +- 1.95982e-05 2.53485 +- 0.00175297 1.09288 +- 0.00075497 0.00390908 +- 1.95169e-05
0.910128 1.10506 +- 0.000969202 0.0145145 +- 8.50306e-05 2.59298 +- 0.00233503 1.11957 +- 0.00104326 0.00483817 +- 2.83435e-05 2.59294 +- 0.00236423 1.11955 +- 0.00104504 0.00483715 +- 2.83419e-05
0.910184 1.13654 +- 0.00123858 0.0179507 +- 0.000112795 2.66989 +- 0.00298936 1.15449 +- 0.00133853 0.00598357 +- 3.75983e-05 2.67035 +- 0.00302929 1.15451 +- 0.00134095 0.0059837 +- 3.78227e-05
0.910239 1.17596 +- 0.00143195 0.0226908 +- 0.000146268 2.76661 +- 0.00346871 1.19865 +- 0.00156039 0.0075636 +- 4.87558e-05 2.76714 +- 0.00348725 1.19867 +- 0.00156588 0.00756209 +- 4.88407e-05
0.910295 1.23444 +- 0.00191656 0.0297228 +- 0.000214099 2.91009 +- 0.00466074 1.26416 +- 0.00210671 0.00990759 +- 7.13665e-05 2.91063 +- 0.00465053 1.2642 +- 0.00211173 0.00990668 +- 7.14106e-05
0.91035 1.30647 +- 0.00218003 0.039594 +- 0.000291087 3.08802 +- 0.00533916 1.34606 +- 0.00243492 0.013198 +- 9.70291e-05 3.08807 +- 0.00541169 1.34608 +- 0.00243822 0.0132065 +- 9.74408e-05
0.910405 1.38954 +- 0.00267082 0.0529055 +- 0.000447968 3.29516 +- 0.00662057 1.44244 +- 0.0030641 0.0176352 +- 0.000149323 3.29448 +- 0.00669856 1.4424 +- 0.00306838 0.0176477 +- 0.000150424
0.910461 1.49654 +- 0.00304448 0.0719004 +- 0.000600898 3.56382 +- 0.00760363 1.56844 +- 0.00355328 0.0239668 +- 0.000200299 3.56461 +- 0.00764324 1.56843 +- 0.00356396 0.0239702 +- 0.000200288
0.910516 1.61023 +- 0.00349775 0.0987512 +- 0.000911054 3.85594 +- 0.00890474 1.70898 +- 0.00425973 0.0329171 +- 0.000303685 3.85603 +- 0.00902562 1.70881 +- 0.00427454 0.0329106 +- 0.000303266
0.910571 1.73523 +- 0.00355248 0.133137 +- 0.00110024 4.18201 +- 0.00908825 1.86837 +- 0.004389 0.044379 +- 0.000366745 4.18297 +- 0.00914785 1.86845 +- 0.00440781 0.044376 +- 0.000366839
