0.909376 1.00689 +- 3.02032e-05 0.00157555 +- 3.17212e-06 2.35099 +- 7.29658e-05 1.00847 +- 3.27286e-05 0.000525185 +- 1.05737e-06 2.35101 +- 0.000323048 1.00847 +- 3.30991e-05 0.000525303 +- 1.09056e-06
0.909412 1.00731 +- 3.03725e-05 0.00165396 +- 3.24645e-06 2.35204 +- 7.32422e-05 1.00896 +- 3.27883e-05 0.000551319 +- 1.08215e-06 2.35193 +- 0.000289291 1.00896 +- 3.31133e-05 0.000550983 +- 1.1461e-06
0.909448 1.00773 +- 3.49255e-05 0.00174377 +- 3.82983e-06 2.35313 +- 8.44767e-05 1.00948 +- 3.79528e-05 0.000581257 +- 1.27661e-06 2.35319 +- 0.000290927 1.00948 +- 3.8225e-05 0.000581597 +- 1.30879e-06
0.909484 1.0083 +- 3.40117e-05 0.00184869 +- 3.58435e-06 2.35454 +- 8.19384e-05 1.01015 +- 3.66379e-05 0.00061623 +- 1.19478e-06 2.35477 +- 0.000320482 1.01015 +- 3.6963e-05 0.000616392 +- 1.24254e-06
0.90952 1.00895 +- 3.86364e-05 0.00196431 +- 4.09686e-06 2.35618 +- 9.32862e-05 1.01091 +- 4.18186e-05 0.000654769 +- 1.36562e-06 2.35575 +- 0.000316974 1.01092 +- 4.22668e-05 0.000654637 +- 1.43142e-06
0.909556 1.00955 +- 4.75569e-05 0.0020793 +- 4.82442e-06 2.35769 +- 0.000114633 1.01163 +- 5.12788e-05 0.000693101 +- 1.60814e-06 2.35735 +- 0.000347326 1.01163 +- 5.13684e-05 0.000693076 +- 1.64868e-06
0.909592 1.0103 +- 4.88234e-05 0.00222468 +- 5.12248e-06 2.35959 +- 0.000117541 1.01252 +- 5.25149e-05 0.000741562 +- 1.70749e-06 2.35971 +- 0.000313985 1.01252 +- 5.28488e-05 0.000741942 +- 1.76442e-06
0.909628 1.01112 +- 5.54091e-05 0.00237444 +- 5.98534e-06 2.36166 +- 0.000133815 1.0135 +- 6.00088e-05 0.000791481 +- 1.99511e-06 2.36197 +- 0.00033689 1.0135 +- 6.02098e-05 0.000791886 +- 2.00308e-06
0.909664 1.0122 +- 6.54834e-05 0.00257218 +- 6.97526e-06 2.36437 +- 0.00015847 1.01477 +- 7.1225e-05 0.000857393 +- 2.32509e-06 2.36467 +- 0.000350007 1.01477 +- 7.17655e-05 0.000858095 +- 2.35331e-06
0.9097 1.01317 +- 6.97374e-05 0.00275774 +- 7.42203e-06 2.36682 +- 0.00016848 1.01593 +- 7.55801e-05 0.000919247 +- 2.47401e-06 2.36686 +- 0.000397241 1.01593 +- 7.60849e-05 0.000919128 +- 2.57862e-06
0.909736 1.01459 +- 8.30743e-05 0.00298345 +- 8.60182e-06 2.37036 +- 0.000200438 1.01757 +- 8.97689e-05 0.000994483 +- 2.86727e-06 2.37077 +- 0.000388066 1.01757 +- 9.05639e-05 0.000994573 +- 2.92034e-06
0.909772 1.01619 +- 0.000102382 0.00325096 +- 1.03919e-05 2.37437 +- 0.000247425 1.01944 +- 0.000111006 0.00108365 +- 3.46395e-06 2.37431 +- 0.000428627 1.01944 +- 0.000111713 0.00108383 +- 3.50559e-06
0.909808 1.0178 +- 0.000118633 0.00353842 +- 1.18702e-05 2.37839 +- 0.000286022 1.02133 +- 0.00012797 0.00117947 +- 3.95673e-06 2.37866 +- 0.00043132 1.02133 +- 0.000128661 0.00117862 +- 3.98528e-06
0.909844 1.02047 +- 0.00014966 0.00391586 +- 1.30995e-05 2.38502 +- 0.000359353 1.02439 +- 0.000159929 0.00130529 +- 4.36649e-06 2.38509 +- 0.000494842 1.02439 +- 0.000160802 0.00130539 +- 4.43875e-06
0.90988 1.02294 +- 0.000170306 0.0043055 +- 1.54082e-05 2.39117 +- 0.000409629 1.02725 +- 0.00018269 0.00143517 +- 5.13607e-06 2.3913 +- 0.000550859 1.02724 +- 0.000183233 0.00143425 +- 5.22759e-06
0.909916 1.02633 +- 0.000210058 0.0048201 +- 1.85853e-05 2.39959 +- 0.000505277 1.03115 +- 0.000225347 0.0016067 +- 6.19508e-06 2.39988 +- 0.000580878 1.03115 +- 0.000226442 0.0016051 +- 6.23468e-06
0.909952 1.03103 +- 0.000257334 0.00541124 +- 2.48424e-05 2.41115 +- 0.00062085 1.03644 +- 0.000277944 0.00180375 +- 8.28079e-06 2.41138 +- 0.000676499 1.03643 +- 0.000278098 0.00180458 +- 8.41704e-06
0.909987 1.0362 +- 0.00031122 0.00613467 +- 2.59082e-05 2.42394 +- 0.000747041 1.04234 +- 0.000332284 0.00204489 +- 8.63606e-06 2.42348 +- 0.000844354 1.04234 +- 0.000333356 0.00204658 +- 8.71692e-06
0.910023 1.04422 +- 0.000424127 0.00712272 +- 3.27534e-05 2.44363 +- 0.00101768 1.05134 +- 0.000452357 0.00237424 +- 1.09178e-05 2.44348 +- 0.0010562 1.05133 +- 0.000453927 0.00237371 +- 1.10097e-05
0.910059 1.05377 +- 0.000555651 0.0082463 +- 4.47358e-05 2.46704 +- 0.00133467 1.06201 +- 0.000594066 0.00274877 +- 1.49119e-05 2.46716 +- 0.00141213 1.06202 +- 0.000594934 0.00274832 +- 1.49068e-05
0.910095 1.06767 +- 0.000716782 0.00978302 +- 5.4995e-05 2.50101 +- 0.00171951 1.07745 +- 0.000764106 0.00326101 +- 1.83317e-05 2.50148 +- 0.0017584 1.07745 +- 0.000765799 0.00326185 +- 1.82836e-05
0.910131 1.0829 +- 0.000847548 0.011573 +- 7.1948e-05 2.53835 +- 0.00204106 1.09448 +- 0.000911353 0.00385765 +- 2.39827e-05 2.53869 +- 0.00204267 1.09449 +- 0.000913999 0.00385819 +- 2.41482e-05
0.910167 1.10601 +- 0.0010074 0.0141033 +- 8.59383e-05 2.59479 +- 0.00242365 1.12011 +- 0.001081 0.00470109 +- 2.86461e-05 2.59461 +- 0.00247088 1.12013 +- 0.00108244 0.00469965 +- 2.87536e-05
0.910203 1.14011 +- 0.00138903 0.0177378 +- 0.000125712 2.67799 +- 0.00335031 1.15784 +- 0.00149901 0.0059126 +- 4.19039e-05 2.67743 +- 0.00334406 1.15786 +- 0.00150182 0.00591347 +- 4.20209e-05
0.910239 1.18274 +- 0.00177453 0.0224499 +- 0.000165525 2.78219 +- 0.00428551 1.20519 +- 0.00192042 0.00748331 +- 5.51749e-05 2.78239 +- 0.004289 1.20517 +- 0.00192055 0.0074834 +- 5.53254e-05
0.910275 1.23307 +- 0.00195582 0.0284442 +- 0.000212829 2.90561 +- 0.00474673 1.26152 +- 0.00214053 0.00948141 +- 7.09432e-05 2.90626 +- 0.00478157 1.26153 +- 0.00214525 0.00948094 +- 7.0956e-05
0.910311 1.30268 +- 0.00261964 0.0374249 +- 0.000326327 3.07702 +- 0.00639807 1.34011 +- 0.00290766 0.012475 +- 0.000108776 3.07785 +- 0.00640829 1.3401 +- 0.00291239 0.0124782 +- 0.000108456
0.910347 1.3875 +- 0.00291484 0.0499129 +- 0.00040728 3.28742 +- 0.007146 1.43742 +- 0.00326367 0.0166376 +- 0.00013576 3.28777 +- 0.00715319 1.43736 +- 0.00326203 0.0166269 +- 0.000135878
0.910383 1.49562 +- 0.00346865 0.0692036 +- 0.000674634 3.55899 +- 0.00865886 1.56482 +- 0.00404358 0.0230679 +- 0.000224878 3.55939 +- 0.00874261 1.56492 +- 0.00405245 0.0230558 +- 0.000225151
0.910419 1.60837 +- 0.0040326 0.0927452 +- 0.000950379 3.8456 +- 0.0101933 1.70111 +- 0.00483362 0.0309151 +- 0.000316793 3.84618 +- 0.0102196 1.70113 +- 0.00483718 0.0309274 +- 0.000317347
0.910455 1.7331 +- 0.00429078 0.128072 +- 0.00136125 4.17197 +- 0.0110312 1.86117 +- 0.00535377 0.0426905 +- 0.000453749 4.17203 +- 0.0111056 1.86132 +- 0.00537123 0.0426995 +- 0.000455865
0.910491 1.85433 +- 0.00423938 0.174453 +- 0.00176263 4.50122 +- 0.0108999 2.02878 +- 0.00535999 0.0581512 +- 0.000587542 4.50138 +- 0.0109648 2.02887 +- 0.00537463 0.0581233 +- 0.000587279
0.910527 1.95761 +- 0.00432132 0.227795 +- 0.00242674 4.79555 +- 0.0112574 2.1854 +- 0.00572531 0.0759317 +- 0.000808914 4.79515 +- 0.0112102 2.18533 +- 0.00572528 0.0759131 +- 0.000809377
0.910563 2.05191 +- 0.00473236 0.303723 +- 0.00296481 5.09151 +- 0.0112749 2.35563 +- 0.00544462 0.101241 +- 0.000988269 5.0938 +- 0.0114317 2.35572 +- 0.00546518 0.101279 +- 0.000992256
0.910599 2.09831 +- 0.00534591 0.38669 +- 0.00367885 5.28275 +- 0.0116987 2.485 +- 0.00531818 0.128897 +- 0.00122628 5.28154 +- 0.0118982 2.48487 +- 0.00534491 0.12891 +- 0.00123129
