0.992107 1.0012 +- 1.82869e-06 0.00052563 +- 2.46531e-07 1.50233 +- 2.84776e-06 1.00173 +- 1.93771e-06 0.00017521 +- 8.21768e-08 1.50236 +- 6.40251e-05 -nan +- -nan -nan +- -nan 1.00309 +- 4.37347e-06 1.00309 +- 4.12125e-06
0.992227 1.00129 +- 1.85752e-06 0.000562192 +- 2.78245e-07 1.5025 +- 2.9235e-06 1.00185 +- 1.99963e-06 0.000187397 +- 9.27484e-08 1.5024 +- 7.30419e-05 -nan +- -nan -nan +- -nan 1.00331 +- 4.47591e-06 1.00331 +- 4.1975e-06
0.992346 1.00139 +- 1.99843e-06 0.000603697 +- 2.9711e-07 1.50269 +- 3.11931e-06 1.002 +- 2.12586e-06 0.000201232 +- 9.90367e-08 1.50272 +- 7.12259e-05 -nan +- -nan -nan +- -nan 1.00356 +- 4.81568e-06 1.00357 +- 4.49607e-06
0.992465 1.00151 +- 2.21476e-06 0.000649333 +- 3.49424e-07 1.50291 +- 3.5033e-06 1.00216 +- 2.40212e-06 0.000216444 +- 1.16475e-07 1.50286 +- 7.41559e-05 -nan +- -nan -nan +- -nan 1.00385 +- 5.26405e-06 1.00386 +- 5.00596e-06
0.992585 1.00163 +- 2.60791e-06 0.000702811 +- 4.308e-07 1.50315 +- 4.13517e-06 1.00234 +- 2.8392e-06 0.00023427 +- 1.436e-07 1.50315 +- 6.68169e-05 -nan +- -nan -nan +- -nan 1.00418 +- 6.19567e-06 1.00418 +- 5.90517e-06
0.992704 1.00179 +- 2.67186e-06 0.000763257 +- 4.41901e-07 1.50344 +- 4.22702e-06 1.00255 +- 2.89957e-06 0.000254419 +- 1.473e-07 1.50346 +- 7.77966e-05 -nan +- -nan -nan +- -nan 1.00456 +- 6.3951e-06 1.00456 +- 6.00031e-06
0.992824 1.00195 +- 3.19725e-06 0.000830842 +- 5.61317e-07 1.50376 +- 5.1193e-06 1.00278 +- 3.53062e-06 0.000276947 +- 1.87106e-07 1.50377 +- 7.3589e-05 -nan +- -nan -nan +- -nan 1.00498 +- 7.57155e-06 1.00498 +- 7.21149e-06
0.992943 1.00215 +- 3.42289e-06 0.000909797 +- 6.05993e-07 1.50414 +- 5.46933e-06 1.00306 +- 3.76918e-06 0.000303266 +- 2.01998e-07 1.50426 +- 7.08269e-05 -nan +- -nan -nan +- -nan 1.00548 +- 8.16801e-06 1.00548 +- 7.73505e-06
0.993062 1.00237 +- 3.79609e-06 0.00100208 +- 6.93629e-07 1.50456 +- 6.05938e-06 1.00337 +- 4.17523e-06 0.000334026 +- 2.3121e-07 1.50452 +- 6.96876e-05 -nan +- -nan -nan +- -nan 1.00603 +- 8.97605e-06 1.00604 +- 8.51296e-06
0.993182 1.00264 +- 4.44199e-06 0.00110728 +- 7.71408e-07 1.50507 +- 7.13937e-06 1.00375 +- 4.93083e-06 0.000369092 +- 2.57136e-07 1.50505 +- 6.82488e-05 -nan +- -nan -nan +- -nan 1.00671 +- 1.04623e-05 1.00671 +- 9.99941e-06
0.993301 1.00297 +- 5.3212e-06 0.00123577 +- 9.31396e-07 1.50569 +- 8.56621e-06 1.0042 +- 5.92044e-06 0.000411922 +- 3.10465e-07 1.50558 +- 7.40584e-05 -nan +- -nan -nan +- -nan 1.00752 +- 1.24285e-05 1.00753 +- 1.19213e-05
0.993421 1.00335 +- 5.94885e-06 0.0013861 +- 1.15599e-06 1.50641 +- 9.63892e-06 1.00473 +- 6.68507e-06 0.000462032 +- 3.8533e-07 1.5064 +- 7.59907e-05 -nan +- -nan -nan +- -nan 1.00847 +- 1.37472e-05 1.00847 +- 1.32997e-05
0.99354 1.00383 +- 7.21713e-06 0.00157246 +- 1.4518e-06 1.50731 +- 1.17827e-05 1.0054 +- 8.19841e-06 0.000524154 +- 4.83932e-07 1.50741 +- 7.22883e-05 -nan +- -nan -nan +- -nan 1.00965 +- 1.68509e-05 1.00966 +- 1.61612e-05
0.993659 1.00442 +- 8.38075e-06 0.00179999 +- 1.66683e-06 1.50844 +- 1.36079e-05 1.00622 +- 9.44759e-06 0.000599996 +- 5.5561e-07 1.50843 +- 7.96747e-05 -nan +- -nan -nan +- -nan 1.01113 +- 1.93685e-05 1.01113 +- 1.84906e-05
0.993779 1.00516 +- 1.13677e-05 0.0020831 +- 2.35481e-06 1.50982 +- 1.87345e-05 1.00724 +- 1.30852e-05 0.000694368 +- 7.84937e-07 1.51 +- 7.69068e-05 -nan +- -nan -nan +- -nan 1.01294 +- 2.58649e-05 1.01294 +- 2.50267e-05
0.993898 1.00609 +- 1.28038e-05 0.00244298 +- 2.78472e-06 1.51157 +- 2.11916e-05 1.00853 +- 1.48326e-05 0.000814328 +- 9.2824e-07 1.51149 +- 7.53251e-05 -nan +- -nan -nan +- -nan 1.0152 +- 2.9237e-05 1.01521 +- 2.80284e-05
0.994018 1.00736 +- 1.68991e-05 0.00291792 +- 3.52969e-06 1.51396 +- 2.77862e-05 1.01028 +- 1.93928e-05 0.00097264 +- 1.17656e-06 1.51401 +- 7.63035e-05 -nan +- -nan -nan +- -nan 1.01829 +- 3.76638e-05 1.0183 +- 3.62588e-05
0.994137 1.00915 +- 2.33073e-05 0.00355819 +- 4.93412e-06 1.51728 +- 3.87208e-05 1.01271 +- 2.71299e-05 0.00118606 +- 1.64471e-06 1.51733 +- 9.65401e-05 -nan +- -nan -nan +- -nan 1.02253 +- 5.16305e-05 1.02253 +- 5.01795e-05
0.994256 1.01156 +- 3.10254e-05 0.00443908 +- 6.6707e-06 1.52178 +- 5.17205e-05 1.016 +- 3.62889e-05 0.00147969 +- 2.22357e-06 1.52182 +- 9.28646e-05 -nan +- -nan -nan +- -nan 1.02818 +- 6.60064e-05 1.0282 +- 6.40706e-05
0.994376 1.01531 +- 4.36956e-05 0.00571051 +- 9.29354e-06 1.52868 +- 7.25937e-05 1.02102 +- 5.08662e-05 0.0019035 +- 3.09785e-06 1.52863 +- 0.000107488 -nan +- -nan -nan +- -nan 1.03677 +- 9.02411e-05 1.03677 +- 8.78302e-05
0.994495 1.02141 +- 7.23563e-05 0.00763426 +- 1.43522e-05 1.53975 +- 0.000120368 1.02905 +- 8.43206e-05 0.00254475 +- 4.78406e-06 1.53981 +- 0.000145695 -nan +- -nan -nan +- -nan 1.05018 +- 0.000143574 1.05018 +- 0.000140083
0.994615 1.03158 +- 0.000109796 0.0106869 +- 1.95091e-05 1.55805 +- 0.000179939 1.04226 +- 0.000125238 0.00356229 +- 6.50303e-06 1.55803 +- 0.000198664 -nan +- -nan -nan +- -nan 1.07178 +- 0.000205909 1.0718 +- 0.000202626
0.994734 1.04958 +- 0.000200474 0.0157882 +- 3.81492e-05 1.59016 +- 0.000332657 1.06537 +- 0.000232732 0.00526275 +- 1.27164e-05 1.59041 +- 0.00035238 -nan +- -nan -nan +- -nan 1.10882 +- 0.000367926 1.10886 +- 0.00036406
0.994853 1.08309 +- 0.000307838 0.0248729 +- 6.51954e-05 1.64951 +- 0.000515034 1.10797 +- 0.000361766 0.00829097 +- 2.17318e-05 1.64956 +- 0.000529797 -nan +- -nan -nan +- -nan 1.17673 +- 0.000582194 1.17676 +- 0.000574512
0.994973 1.14254 +- 0.000486033 0.0416593 +- 0.000118544 1.75548 +- 0.000826687 1.1842 +- 0.00058496 0.0138864 +- 3.95145e-05 1.75553 +- 0.000864786 -nan +- -nan -nan +- -nan 1.30018 +- 0.000964841 1.30004 +- 0.000954745
0.995092 1.23577 +- 0.000716097 0.0732786 +- 0.000230227 1.92694 +- 0.00126152 1.30905 +- 0.000906767 0.0244262 +- 7.67424e-05 1.92686 +- 0.00129242 -nan +- -nan -nan +- -nan 1.51326 +- 0.00161539 1.51325 +- 0.00160101
0.995212 1.36652 +- 0.000814699 0.133875 +- 0.000445037 2.18366 +- 0.00154651 1.5004 +- 0.00115266 0.0446251 +- 0.000148346 2.18366 +- 0.00158041 -nan +- -nan -nan +- -nan 1.87648 +- 0.0023809 1.8764 +- 0.00235138
0.995331 1.49899 +- 0.000981965 0.238452 +- 0.000818387 2.48693 +- 0.0019488 1.73744 +- 0.00150765 0.079484 +- 0.000272796 2.48671 +- 0.00201209 -nan +- -nan -nan +- -nan 2.41081 +- 0.00389399 2.41109 +- 0.0038587
0.99545 1.58736 +- 0.00116593 0.401163 +- 0.00110281 2.7822 +- 0.00190449 1.98852 +- 0.00146416 0.133721 +- 0.000367603 2.78256 +- 0.00203701 -nan +- -nan -nan +- -nan 3.12468 +- 0.00484423 3.12615 +- 0.00475327
0.99557 1.59323 +- 0.00157825 0.615094 +- 0.00151416 3.00493 +- 0.00192082 2.20832 +- 0.00140659 0.205031 +- 0.00050472 3.00501 +- 0.00202702 -nan +- -nan -nan +- -nan 3.9434 +- 0.0062716 3.94655 +- 0.0061525
0.995689 1.51968 +- 0.00237899 0.861302 +- 0.00189608 3.14083 +- 0.00239881 2.38099 +- 0.00148484 0.287101 +- 0.000632028 3.14126 +- 0.0026234 -nan +- -nan -nan +- -nan 4.78672 +- 0.0085715 4.79559 +- 0.00834178
0.995809 1.38997 +- 0.00256674 1.11705 +- 0.00195495 3.202 +- 0.00251137 2.50702 +- 0.00147801 0.372349 +- 0.000651649 3.20138 +- 0.00290178 -nan +- -nan -nan +- -nan 5.59092 +- 0.0116876 5.60225 +- 0.0114061
0.995928 1.24625 +- 0.00261428 1.35006 +- 0.00184742 3.21943 +- 0.00261609 2.59631 +- 0.00151098 0.45002 +- 0.000615807 3.2192 +- 0.00287637 -nan +- -nan -nan +- -nan 6.27112 +- 0.0146911 6.28624 +- 0.0140499
0.996047 1.10218 +- 0.00239492 1.55975 +- 0.00165608 3.21302 +- 0.00238236 2.66193 +- 0.00135282 0.519916 +- 0.000552028 3.21352 +- 0.00281904 -nan +- -nan -nan +- -nan 6.84925 +- 0.0176458 6.85993 +- 0.016839
0.996167 0.963946 +- 0.00201436 1.74504 +- 0.00137792 3.19096 +- 0.00200763 2.70899 +- 0.00113628 0.581681 +- 0.000459306 3.19122 +- 0.00248979 -nan +- -nan -nan +- -nan 7.27358 +- 0.0174984 7.28038 +- 0.015256
0.996286 0.848622 +- 0.0018259 1.9009 +- 0.00127585 3.17383 +- 0.0018653 2.74952 +- 0.00109325 0.633632 +- 0.000425284 3.175 +- 0.00242595 -nan +- -nan -nan +- -nan 7.66245 +- 0.0192644 7.67192 +- 0.0174021
0.996406 0.753844 +- 0.00169331 2.03018 +- 0.00108793 3.16095 +- 0.00181053 2.78402 +- 0.00107062 0.676726 +- 0.000362644 3.16116 +- 0.00219956 -nan +- -nan -nan +- -nan 8.03097 +- 0.0231867 8.037 +- 0.0203367
0.996525 0.665786 +- 0.0011937 2.14123 +- 0.000919564 3.13991 +- 0.00127783 2.80701 +- 0.000811156 0.713743 +- 0.000306521 3.13814 +- 0.00186035 -nan +- -nan -nan +- -nan 8.22388 +- 0.019284 8.22818 +- 0.0151047
0.996645 0.593954 +- 0.00106972 2.23415 +- 0.000806173 3.12508 +- 0.00118273 2.82811 +- 0.000759638 0.744717 +- 0.000268724 3.12536 +- 0.00189367 -nan +- -nan -nan +- -nan 8.42645 +- 0.021584 8.44258 +- 0.016805
0.996764 0.530628 +- 0.000840902 2.31478 +- 0.000759862 3.11072 +- 0.000892583 2.84541 +- 0.00060831 0.771594 +- 0.000253287 3.11014 +- 0.00151782 -nan +- -nan -nan +- -nan 8.59873 +- 0.02128 8.59311 +- 0.0141228
