0.991525 1.00119 +- 1.72837e-06 0.000530151 +- 2.51085e-07 1.50232 +- 2.71245e-06 1.00172 +- 1.85265e-06 0.000176717 +- 8.3695e-08 1.50239 +- 7.02018e-05 -nan +- -nan -nan +- -nan 1.00306 +- 4.12126e-06 1.00307 +- 3.90191e-06
0.991669 1.00128 +- 1.9119e-06 0.000567463 +- 2.83796e-07 1.50249 +- 3.01153e-06 1.00185 +- 2.06043e-06 0.000189154 +- 9.45986e-08 1.50248 +- 6.78924e-05 -nan +- -nan -nan +- -nan 1.0033 +- 4.6025e-06 1.0033 +- 4.32134e-06
0.991812 1.00138 +- 2.14824e-06 0.000608677 +- 3.23019e-07 1.50268 +- 3.39821e-06 1.00199 +- 2.32935e-06 0.000202892 +- 1.07673e-07 1.50284 +- 7.27974e-05 -nan +- -nan -nan +- -nan 1.00355 +- 5.15558e-06 1.00355 +- 4.86965e-06
0.991956 1.00149 +- 2.30266e-06 0.000655522 +- 3.82033e-07 1.5029 +- 3.63719e-06 1.00215 +- 2.49339e-06 0.000218507 +- 1.27344e-07 1.50293 +- 7.46152e-05 -nan +- -nan -nan +- -nan 1.00383 +- 5.54993e-06 1.00383 +- 5.2046e-06
0.9921 1.00162 +- 2.27824e-06 0.000707197 +- 4.12442e-07 1.50314 +- 3.64592e-06 1.00233 +- 2.51462e-06 0.000235732 +- 1.37481e-07 1.50298 +- 7.15407e-05 -nan +- -nan -nan +- -nan 1.00415 +- 5.51839e-06 1.00416 +- 5.17615e-06
0.992243 1.00177 +- 2.85468e-06 0.000767149 +- 4.58443e-07 1.50342 +- 4.54824e-06 1.00254 +- 3.12833e-06 0.000255716 +- 1.52814e-07 1.50345 +- 7.39435e-05 -nan +- -nan -nan +- -nan 1.00453 +- 6.8828e-06 1.00453 +- 6.47551e-06
0.992387 1.00194 +- 3.12652e-06 0.00083718 +- 5.21705e-07 1.50375 +- 4.92108e-06 1.00278 +- 3.36866e-06 0.00027906 +- 1.73902e-07 1.50374 +- 7.3444e-05 -nan +- -nan -nan +- -nan 1.00496 +- 7.36425e-06 1.00496 +- 6.99959e-06
0.992531 1.00214 +- 3.2888e-06 0.000916214 +- 6.04143e-07 1.50412 +- 5.29032e-06 1.00305 +- 3.65677e-06 0.000305405 +- 2.01381e-07 1.5042 +- 7.51679e-05 -nan +- -nan -nan +- -nan 1.00545 +- 7.85233e-06 1.00545 +- 7.42912e-06
0.992674 1.00236 +- 3.81697e-06 0.00100845 +- 6.88187e-07 1.50454 +- 6.12001e-06 1.00336 +- 4.22409e-06 0.00033615 +- 2.29396e-07 1.50446 +- 7.07472e-05 -nan +- -nan -nan +- -nan 1.006 +- 9.03798e-06 1.00601 +- 8.57856e-06
0.992818 1.00263 +- 4.31433e-06 0.00111473 +- 7.83302e-07 1.50505 +- 6.90732e-06 1.00374 +- 4.765e-06 0.000371575 +- 2.61101e-07 1.50509 +- 6.99203e-05 -nan +- -nan -nan +- -nan 1.00668 +- 1.02086e-05 1.00668 +- 9.67519e-06
0.992962 1.00295 +- 4.98749e-06 0.00124405 +- 9.19782e-07 1.50567 +- 8.02723e-06 1.0042 +- 5.54997e-06 0.000414682 +- 3.06594e-07 1.50582 +- 7.16753e-05 -nan +- -nan -nan +- -nan 1.0075 +- 1.16642e-05 1.0075 +- 1.11678e-05
0.993105 1.00333 +- 5.42008e-06 0.00139483 +- 1.08388e-06 1.50638 +- 8.80765e-06 1.00472 +- 6.11714e-06 0.000464943 +- 3.61295e-07 1.50631 +- 6.73702e-05 -nan +- -nan -nan +- -nan 1.00843 +- 1.27291e-05 1.00843 +- 1.2099e-05
0.993249 1.00381 +- 7.22241e-06 0.00158043 +- 1.48751e-06 1.50729 +- 1.18314e-05 1.00539 +- 8.24483e-06 0.000526809 +- 4.95835e-07 1.50718 +- 7.2216e-05 -nan +- -nan -nan +- -nan 1.00963 +- 1.67636e-05 1.00963 +- 1.60554e-05
0.993393 1.00439 +- 9.18627e-06 0.00181074 +- 1.69199e-06 1.5084 +- 1.48955e-05 1.0062 +- 1.03285e-05 0.000603579 +- 5.63997e-07 1.50843 +- 7.65211e-05 -nan +- -nan -nan +- -nan 1.01106 +- 2.09265e-05 1.01107 +- 2.02192e-05
0.993536 1.00513 +- 1.03389e-05 0.00209672 +- 2.06969e-06 1.50979 +- 1.68388e-05 1.00722 +- 1.17051e-05 0.000698908 +- 6.89898e-07 1.50995 +- 7.63329e-05 -nan +- -nan -nan +- -nan 1.01288 +- 2.36805e-05 1.01288 +- 2.25336e-05
0.99368 1.00606 +- 1.34692e-05 0.00246037 +- 2.7931e-06 1.51155 +- 2.21737e-05 1.00852 +- 1.54814e-05 0.000820123 +- 9.31032e-07 1.51147 +- 7.69046e-05 -nan +- -nan -nan +- -nan 1.01516 +- 3.05555e-05 1.01516 +- 2.93676e-05
0.993824 1.00736 +- 1.74108e-05 0.00293255 +- 3.64728e-06 1.51398 +- 2.88672e-05 1.0103 +- 2.02091e-05 0.000977516 +- 1.21576e-06 1.51398 +- 8.31809e-05 -nan +- -nan -nan +- -nan 1.0183 +- 3.93434e-05 1.0183 +- 3.7949e-05
0.993967 1.00908 +- 2.27681e-05 0.00357072 +- 4.76326e-06 1.51719 +- 3.77135e-05 1.01265 +- 2.63927e-05 0.00119024 +- 1.58775e-06 1.51735 +- 8.10025e-05 -nan +- -nan -nan +- -nan 1.02238 +- 5.04377e-05 1.02239 +- 4.87178e-05
0.994111 1.01162 +- 3.16857e-05 0.00446995 +- 6.50377e-06 1.5219 +- 5.24441e-05 1.01609 +- 3.66838e-05 0.00148998 +- 2.16792e-06 1.52184 +- 9.93287e-05 -nan +- -nan -nan +- -nan 1.02832 +- 6.66131e-05 1.02833 +- 6.4635e-05
0.994255 1.01528 +- 4.49115e-05 0.00572374 +- 8.98485e-06 1.52865 +- 7.4385e-05 1.02101 +- 5.20302e-05 0.00190791 +- 2.99495e-06 1.52881 +- 0.000107343 -nan +- -nan -nan +- -nan 1.03667 +- 9.16769e-05 1.0367 +- 8.94705e-05
0.994398 1.02131 +- 6.55947e-05 0.00766187 +- 1.33882e-05 1.53962 +- 0.000108961 1.02897 +- 7.63113e-05 0.00255396 +- 4.46273e-06 1.53962 +- 0.000142131 -nan +- -nan -nan +- -nan 1.04998 +- 0.00012981 1.04999 +- 0.000127019
0.994542 1.03149 +- 0.000121775 0.0107265 +- 2.37734e-05 1.55796 +- 0.000202496 1.04222 +- 0.000141811 0.0035755 +- 7.92447e-06 1.55811 +- 0.000214636 -nan +- -nan -nan +- -nan 1.07166 +- 0.000232313 1.07168 +- 0.000227985
0.994686 1.04989 +- 0.000177981 0.0158567 +- 3.60755e-05 1.59069 +- 0.000296308 1.06574 +- 0.000207672 0.00528555 +- 1.20252e-05 1.59063 +- 0.000316983 -nan +- -nan -nan +- -nan 1.10938 +- 0.000334461 1.1094 +- 0.000327997
0.994829 1.08278 +- 0.000298179 0.024867 +- 6.52542e-05 1.64903 +- 0.000500974 1.10764 +- 0.000352534 0.008289 +- 2.17514e-05 1.64895 +- 0.000517858 -nan +- -nan -nan +- -nan 1.1762 +- 0.000562211 1.17621 +- 0.000557067
0.994973 1.1425 +- 0.000472281 0.0418132 +- 0.000116691 1.75556 +- 0.000804047 1.18431 +- 0.000569218 0.0139377 +- 3.88971e-05 1.75554 +- 0.000827749 -nan +- -nan -nan +- -nan 1.3002 +- 0.000942764 1.30018 +- 0.000932709
0.995117 1.23686 +- 0.000653198 0.0735729 +- 0.000220115 1.92886 +- 0.00116102 1.31043 +- 0.000837529 0.0245243 +- 7.33716e-05 1.92871 +- 0.00121089 -nan +- -nan -nan +- -nan 1.51559 +- 0.0015054 1.51548 +- 0.00148462
0.99526 1.36468 +- 0.000887741 0.134114 +- 0.00044259 2.18113 +- 0.00167498 1.49879 +- 0.00124162 0.0447047 +- 0.00014753 2.18058 +- 0.00170393 -nan +- -nan -nan +- -nan 1.87384 +- 0.00259846 1.87381 +- 0.00256518
0.995404 1.49914 +- 0.000951597 0.240677 +- 0.000756674 2.48938 +- 0.00184524 1.73982 +- 0.00141705 0.0802257 +- 0.000252225 2.48933 +- 0.00192099 -nan +- -nan -nan +- -nan 2.41839 +- 0.00367346 2.41791 +- 0.00360194
0.995548 1.58511 +- 0.00113425 0.403288 +- 0.00120147 2.78095 +- 0.00189047 1.9884 +- 0.00149014 0.134429 +- 0.000400491 2.78089 +- 0.00203421 -nan +- -nan -nan +- -nan 3.12279 +- 0.00488442 3.12469 +- 0.00483164
0.995691 1.58952 +- 0.00171674 0.617387 +- 0.00164325 3.00167 +- 0.00190445 2.20691 +- 0.0013581 0.205796 +- 0.000547751 3.00274 +- 0.00206781 -nan +- -nan -nan +- -nan 3.94121 +- 0.00612069 3.94371 +- 0.00590581
0.995835 1.51886 +- 0.00232258 0.862244 +- 0.00192456 3.14054 +- 0.00226486 2.38111 +- 0.00139899 0.287415 +- 0.000641519 3.14073 +- 0.00242213 -nan +- -nan -nan +- -nan 4.79276 +- 0.00807049 4.79937 +- 0.00783832
0.995979 1.39066 +- 0.00257627 1.11395 +- 0.00189609 3.19994 +- 0.00254594 2.50461 +- 0.00148358 0.371316 +- 0.000632029 3.19958 +- 0.0030649 -nan +- -nan -nan +- -nan 5.57188 +- 0.0107424 5.58036 +- 0.0102177
0.996122 1.24822 +- 0.00237699 1.34922 +- 0.00168444 3.22154 +- 0.00243543 2.59743 +- 0.00144048 0.449739 +- 0.00056148 3.22015 +- 0.0027421 -nan +- -nan -nan +- -nan 6.27854 +- 0.0146649 6.29188 +- 0.013976
0.996266 1.09692 +- 0.00215958 1.5631 +- 0.00153305 3.20849 +- 0.00219969 2.66003 +- 0.00129509 0.521034 +- 0.000511018 3.20799 +- 0.00272209 -nan +- -nan -nan +- -nan 6.81383 +- 0.0165117 6.82699 +- 0.0151949
0.99641 0.966644 +- 0.00193857 1.74385 +- 0.00134224 3.19382 +- 0.00202043 2.7105 +- 0.00120122 0.581284 +- 0.000447414 3.19282 +- 0.00246479 -nan +- -nan -nan +- -nan 7.3069 +- 0.0195321 7.3112 +- 0.0177776
