0.926961 1.0007 +- 6.49869e-07 0.000659209 +- 2.00117e-07 1.50171 +- 1.07847e-06 1.00136 +- 7.59985e-07 0.000219736 +- 6.67057e-08 1.50172 +- 7.38199e-05 -nan +- -nan -nan +- -nan 1.00207 +- 1.84837e-06 1.00207 +- 1.51194e-06
0.929795 1.00077 +- 7.49077e-07 0.000706938 +- 2.10921e-07 1.50186 +- 1.23228e-06 1.00148 +- 8.64069e-07 0.000235646 +- 7.03068e-08 1.50187 +- 7.41103e-05 -nan +- -nan -nan +- -nan 1.00225 +- 2.09045e-06 1.00226 +- 1.73615e-06
0.932629 1.00084 +- 7.88639e-07 0.000760054 +- 2.58342e-07 1.50203 +- 1.31745e-06 1.0016 +- 9.3188e-07 0.000253351 +- 8.61141e-08 1.50198 +- 7.78581e-05 -nan +- -nan -nan +- -nan 1.00247 +- 2.17688e-06 1.00247 +- 1.83651e-06
0.935463 1.00093 +- 8.73414e-07 0.000819317 +- 2.83529e-07 1.50221 +- 1.46332e-06 1.00175 +- 1.03582e-06 0.000273106 +- 9.45096e-08 1.5022 +- 6.7584e-05 -nan +- -nan -nan +- -nan 1.0027 +- 2.38041e-06 1.0027 +- 2.03628e-06
0.938296 1.00103 +- 1.00782e-06 0.000886352 +- 3.17541e-07 1.50243 +- 1.6906e-06 1.00192 +- 1.19633e-06 0.000295451 +- 1.05847e-07 1.5025 +- 7.3616e-05 -nan +- -nan -nan +- -nan 1.00297 +- 2.79284e-06 1.00297 +- 2.34671e-06
0.94113 1.00114 +- 1.25047e-06 0.000960966 +- 3.52805e-07 1.50267 +- 2.08226e-06 1.0021 +- 1.46635e-06 0.000320322 +- 1.17602e-07 1.50261 +- 7.10671e-05 -nan +- -nan -nan +- -nan 1.00328 +- 3.40416e-06 1.00328 +- 2.89263e-06
0.943964 1.00127 +- 1.19826e-06 0.00104728 +- 4.069e-07 1.50296 +- 2.05519e-06 1.00232 +- 1.46737e-06 0.000349094 +- 1.35633e-07 1.50289 +- 7.67251e-05 -nan +- -nan -nan +- -nan 1.00364 +- 3.24246e-06 1.00364 +- 2.81686e-06
0.946798 1.00143 +- 1.47984e-06 0.00114603 +- 4.23552e-07 1.50328 +- 2.46621e-06 1.00257 +- 1.73771e-06 0.000382009 +- 1.41184e-07 1.50312 +- 7.69291e-05 -nan +- -nan -nan +- -nan 1.00405 +- 3.98627e-06 1.00405 +- 3.41693e-06
0.949632 1.00161 +- 1.59785e-06 0.00125969 +- 5.47082e-07 1.50367 +- 2.72451e-06 1.00287 +- 1.94212e-06 0.000419898 +- 1.82361e-07 1.5036 +- 6.77465e-05 -nan +- -nan -nan +- -nan 1.00454 +- 4.30228e-06 1.00454 +- 3.72116e-06
0.952466 1.00182 +- 2.05027e-06 0.00139192 +- 6.2519e-07 1.50413 +- 3.48872e-06 1.00322 +- 2.47843e-06 0.000463972 +- 2.08397e-07 1.50404 +- 7.37933e-05 -nan +- -nan -nan +- -nan 1.00512 +- 5.54552e-06 1.00512 +- 4.76386e-06
0.955299 1.00209 +- 2.46153e-06 0.00154908 +- 7.13594e-07 1.50468 +- 4.1653e-06 1.00364 +- 2.9507e-06 0.000516361 +- 2.37865e-07 1.50459 +- 7.22926e-05 -nan +- -nan -nan +- -nan 1.00583 +- 6.45648e-06 1.00583 +- 5.65878e-06
0.958133 1.0024 +- 2.56281e-06 0.00173208 +- 8.62968e-07 1.50533 +- 4.40569e-06 1.00413 +- 3.14711e-06 0.000577361 +- 2.87656e-07 1.50523 +- 7.3628e-05 -nan +- -nan -nan +- -nan 1.00665 +- 6.74978e-06 1.00665 +- 5.93697e-06
0.960967 1.00279 +- 3.30942e-06 0.00195511 +- 1.06412e-06 1.50614 +- 5.69034e-06 1.00474 +- 4.06053e-06 0.000651705 +- 3.54705e-07 1.50614 +- 7.65982e-05 -nan +- -nan -nan +- -nan 1.00767 +- 8.66953e-06 1.00767 +- 7.64845e-06
0.963801 1.00328 +- 3.8622e-06 0.00222909 +- 1.34589e-06 1.50715 +- 6.67063e-06 1.00551 +- 4.77602e-06 0.000743031 +- 4.48629e-07 1.50716 +- 7.46647e-05 -nan +- -nan -nan +- -nan 1.00896 +- 1.00932e-05 1.00897 +- 8.89414e-06
0.966635 1.00391 +- 4.74501e-06 0.00256844 +- 1.54863e-06 1.50844 +- 8.15284e-06 1.00648 +- 5.81845e-06 0.000856146 +- 5.16211e-07 1.50833 +- 7.29576e-05 -nan +- -nan -nan +- -nan 1.0106 +- 1.22265e-05 1.0106 +- 1.07651e-05
0.969468 1.00472 +- 5.96698e-06 0.0029937 +- 1.95897e-06 1.51008 +- 1.03022e-05 1.00772 +- 7.36433e-06 0.0009979 +- 6.52989e-07 1.51005 +- 7.7973e-05 -nan +- -nan -nan +- -nan 1.01268 +- 1.50426e-05 1.01268 +- 1.34528e-05
0.972302 1.00583 +- 8.12944e-06 0.00355414 +- 2.43137e-06 1.5123 +- 1.39501e-05 1.00939 +- 9.93295e-06 0.00118471 +- 8.10457e-07 1.51215 +- 7.64375e-05 -nan +- -nan -nan +- -nan 1.01549 +- 1.9752e-05 1.01549 +- 1.80162e-05
